club_name,club_logo_url,nationality_name,nation_flag_url
FC Botoşani,https://cdn.sofifa.net/teams/110752/60.png,North Macedonia,https://cdn.sofifa.net/flags/mk.png
VfL Wolfsburg,https://cdn.sofifa.net/teams/175/60.png,Belgium,https://cdn.sofifa.net/flags/be.png
Defensa y Justicia,https://cdn.sofifa.net/teams/111710/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
FC Viktoria Plzeň,https://cdn.sofifa.net/teams/110468/60.png,Czech Republic,https://cdn.sofifa.net/flags/cz.png
Atlético Tucumán,https://cdn.sofifa.net/teams/111708/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
VfB Stuttgart,https://cdn.sofifa.net/teams/36/60.png,France,https://cdn.sofifa.net/flags/fr.png
WSG Tirol,https://cdn.sofifa.net/teams/15040/60.png,Austria,https://cdn.sofifa.net/flags/at.png
FC Twente,https://cdn.sofifa.net/teams/1908/60.png,Algeria,https://cdn.sofifa.net/flags/dz.png
Real Oviedo,https://cdn.sofifa.net/teams/110827/60.png,Ghana,https://cdn.sofifa.net/flags/gh.png
RSC Anderlecht,https://cdn.sofifa.net/teams/229/60.png,Belgium,https://cdn.sofifa.net/flags/be.png
RSC Anderlecht,https://cdn.sofifa.net/teams/229/60.png,Belgium,https://cdn.sofifa.net/flags/be.png
Olympiacos CFP,https://cdn.sofifa.net/teams/280/60.png,Greece,https://cdn.sofifa.net/flags/gr.png
Vitória de Guimarães,https://cdn.sofifa.net/teams/1887/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Crotone,https://cdn.sofifa.net/teams/110734/60.png,Italy,https://cdn.sofifa.net/flags/it.png
Godoy Cruz,https://cdn.sofifa.net/teams/111706/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Göztepe SK,https://cdn.sofifa.net/teams/101026/60.png,Turkey,https://cdn.sofifa.net/flags/tr.png
Burgos CF,https://cdn.sofifa.net/teams/10846/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Hajduk Split,https://cdn.sofifa.net/teams/263/60.png,Bulgaria,https://cdn.sofifa.net/flags/bg.png
RSC Anderlecht,https://cdn.sofifa.net/teams/229/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
RC Celta de Vigo,https://cdn.sofifa.net/teams/450/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Göztepe SK,https://cdn.sofifa.net/teams/101026/60.png,Turkey,https://cdn.sofifa.net/flags/tr.png
Real Sociedad,https://cdn.sofifa.net/teams/457/60.png,Spain,https://cdn.sofifa.net/flags/es.png
PAOK,https://cdn.sofifa.net/teams/393/60.png,Greece,https://cdn.sofifa.net/flags/gr.png
PFC CSKA Moscow,https://cdn.sofifa.net/teams/315/60.png,Côte d'Ivoire,https://cdn.sofifa.net/flags/ci.png
Club Nacional de Football,https://cdn.sofifa.net/teams/111325/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
Club Universidad Nacional,https://cdn.sofifa.net/teams/1881/60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png
CS Emelec,https://cdn.sofifa.net/teams/110984/60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png
Shakhtar Donetsk,https://cdn.sofifa.net/teams/101059/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Real Betis Balompié,https://cdn.sofifa.net/teams/449/60.png,Spain,https://cdn.sofifa.net/flags/es.png
UD Ibiza,https://cdn.sofifa.net/teams/113981/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Empoli,https://cdn.sofifa.net/teams/1746/60.png,Italy,https://cdn.sofifa.net/flags/it.png
Club Deportivo Guabirá,https://cdn.sofifa.net/teams/114600/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Club Atlético Nacional Potosí,https://cdn.sofifa.net/teams/112667/60.png,Bolivia,https://cdn.sofifa.net/flags/bo.png
Club Atlético Palmaflor,https://cdn.sofifa.net/teams/115358/60.png,Bolivia,https://cdn.sofifa.net/flags/bo.png
Club Atlético Palmaflor,https://cdn.sofifa.net/teams/115358/60.png,Bolivia,https://cdn.sofifa.net/flags/bo.png
New York City FC,https://cdn.sofifa.net/teams/112828/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Club Universitario de Deportes,https://cdn.sofifa.net/teams/111014/60.png,Peru,https://cdn.sofifa.net/flags/pe.png
Guayaquil City FC,https://cdn.sofifa.net/teams/113723/60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png
Metropolitanos de Caracas FC,https://cdn.sofifa.net/teams/112914/60.png,Venezuela,https://cdn.sofifa.net/flags/ve.png
Deportivo Táchira FC,https://cdn.sofifa.net/teams/110990/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Unión de Santa Fe,https://cdn.sofifa.net/teams/111716/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
CF Fuenlabrada,https://cdn.sofifa.net/teams/110065/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Universidad Técnica de Cajamarca,https://cdn.sofifa.net/teams/114617/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Gimnasia y Esgrima La Plata,https://cdn.sofifa.net/teams/101084/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
CS Emelec,https://cdn.sofifa.net/teams/110984/60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png
CS Emelec,https://cdn.sofifa.net/teams/110984/60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png
CS Emelec,https://cdn.sofifa.net/teams/110984/60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png
Hammarby IF,https://cdn.sofifa.net/teams/708/60.png,Kosovo,https://cdn.sofifa.net/flags/xk.png
Levante Unión Deportiva,https://cdn.sofifa.net/teams/1853/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Beşiktaş JK,https://cdn.sofifa.net/teams/327/60.png,Bosnia and Herzegovina,https://cdn.sofifa.net/flags/ba.png
Patronato,https://cdn.sofifa.net/teams/110581/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Valenciennes FC,https://cdn.sofifa.net/teams/110456/60.png,France,https://cdn.sofifa.net/flags/fr.png
Crotone,https://cdn.sofifa.net/teams/110734/60.png,Gambia,https://cdn.sofifa.net/flags/gm.png
DSC Arminia Bielefeld,https://cdn.sofifa.net/teams/159/60.png,Austria,https://cdn.sofifa.net/flags/at.png
OGC Nice,https://cdn.sofifa.net/teams/72/60.png,France,https://cdn.sofifa.net/flags/fr.png
San Lorenzo de Almagro,https://cdn.sofifa.net/teams/1013/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Club Olimpia,https://cdn.sofifa.net/teams/101108/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
Spezia,https://cdn.sofifa.net/teams/110741/60.png,Gambia,https://cdn.sofifa.net/flags/gm.png
Club Cerro Porteño,https://cdn.sofifa.net/teams/112716/60.png,Paraguay,https://cdn.sofifa.net/flags/py.png
SD Eibar,https://cdn.sofifa.net/teams/467/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Stade Brestois 29,https://cdn.sofifa.net/teams/378/60.png,Senegal,https://cdn.sofifa.net/flags/sn.png
Nottingham Forest,https://cdn.sofifa.net/teams/14/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Kashiwa Reysol,https://cdn.sofifa.net/teams/101145/60.png,Japan,https://cdn.sofifa.net/flags/jp.png
Oita Trinita,https://cdn.sofifa.net/teams/113183/60.png,Japan,https://cdn.sofifa.net/flags/jp.png
Sanfrecce Hiroshima,https://cdn.sofifa.net/teams/113157/60.png,Japan,https://cdn.sofifa.net/flags/jp.png
Rapid București,https://cdn.sofifa.net/teams/310/60.png,Romania,https://cdn.sofifa.net/flags/ro.png
New England Revolution,https://cdn.sofifa.net/teams/691/60.png,United States,https://cdn.sofifa.net/flags/us.png
Club Atlas,https://cdn.sofifa.net/teams/101114/60.png,Mexico,https://cdn.sofifa.net/flags/mx.png
Olympique de Marseille,https://cdn.sofifa.net/teams/219/60.png,Cameroon,https://cdn.sofifa.net/flags/cm.png
Club Atlético Lanús,https://cdn.sofifa.net/teams/110395/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Gallos Blancos de Querétaro,https://cdn.sofifa.net/teams/110150/60.png,Paraguay,https://cdn.sofifa.net/flags/py.png
FC Porto,https://cdn.sofifa.net/teams/236/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Kasimpaşa SK,https://cdn.sofifa.net/teams/111339/60.png,Czech Republic,https://cdn.sofifa.net/flags/cz.png
Kashima Antlers,https://cdn.sofifa.net/teams/101147/60.png,Japan,https://cdn.sofifa.net/flags/jp.png
Hokkaido Consadole Sapporo,https://cdn.sofifa.net/teams/112444/60.png,Japan,https://cdn.sofifa.net/flags/jp.png
Heracles Almelo,https://cdn.sofifa.net/teams/100634/60.png,Italy,https://cdn.sofifa.net/flags/it.png
Yokohama FC,https://cdn.sofifa.net/teams/113197/60.png,Japan,https://cdn.sofifa.net/flags/jp.png
Kashiwa Reysol,https://cdn.sofifa.net/teams/101145/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Ettifaq FC,https://cdn.sofifa.net/teams/112096/60.png,Morocco,https://cdn.sofifa.net/flags/ma.png
Vancouver Whitecaps FC,https://cdn.sofifa.net/teams/101112/60.png,Serbia,https://cdn.sofifa.net/flags/rs.png
FC Girondins de Bordeaux,https://cdn.sofifa.net/teams/59/60.png,Cameroon,https://cdn.sofifa.net/flags/cm.png
Real Sporting de Gijón,https://cdn.sofifa.net/teams/459/60.png,Spain,https://cdn.sofifa.net/flags/es.png
PSV,https://cdn.sofifa.net/teams/247/60.png,United States,https://cdn.sofifa.net/flags/us.png
Club Libertad,https://cdn.sofifa.net/teams/111008/60.png,Paraguay,https://cdn.sofifa.net/flags/py.png
Independiente del Valle,https://cdn.sofifa.net/teams/112908/60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png
Universitatea Craiova,https://cdn.sofifa.net/teams/308/60.png,Romania,https://cdn.sofifa.net/flags/ro.png
Sportclub Verl,https://cdn.sofifa.net/teams/110501/60.png,Germany,https://cdn.sofifa.net/flags/de.png
1. FC Heidenheim 1846,https://cdn.sofifa.net/teams/111235/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Dinamo Zagreb,https://cdn.sofifa.net/teams/211/60.png,Croatia,https://cdn.sofifa.net/flags/hr.png
Real Zaragoza,https://cdn.sofifa.net/teams/244/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Racing Club,https://cdn.sofifa.net/teams/101085/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Fulham,https://cdn.sofifa.net/teams/144/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
AS Nancy Lorraine,https://cdn.sofifa.net/teams/1823/60.png,France,https://cdn.sofifa.net/flags/fr.png
Portimonense SC,https://cdn.sofifa.net/teams/10031/60.png,Guinea Bissau,https://cdn.sofifa.net/flags/gw.png
Real Sporting de Gijón,https://cdn.sofifa.net/teams/459/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Beşiktaş JK,https://cdn.sofifa.net/teams/327/60.png,Germany,https://cdn.sofifa.net/flags/de.png
St. Johnstone FC,https://cdn.sofifa.net/teams/100804/60.png,Scotland,https://cdn.sofifa.net/flags/gb-sct.png
FC Midtjylland,https://cdn.sofifa.net/teams/1516/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Bengaluru FC,https://cdn.sofifa.net/teams/113302/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Stade Brestois 29,https://cdn.sofifa.net/teams/378/60.png,France,https://cdn.sofifa.net/flags/fr.png
Stade de Reims,https://cdn.sofifa.net/teams/379/60.png,France,https://cdn.sofifa.net/flags/fr.png
SpVgg Greuther Fürth,https://cdn.sofifa.net/teams/165/60.png,Nigeria,https://cdn.sofifa.net/flags/ng.png
SV Wehen Wiesbaden,https://cdn.sofifa.net/teams/492/60.png,Germany,https://cdn.sofifa.net/flags/de.png
SG Dynamo Dresden,https://cdn.sofifa.net/teams/503/60.png,Georgia,https://cdn.sofifa.net/flags/ge.png
RZ Pellets Wolfsberger AC,https://cdn.sofifa.net/teams/111822/60.png,Israel,https://cdn.sofifa.net/flags/il.png
Girona FC,https://cdn.sofifa.net/teams/110062/60.png,Spain,https://cdn.sofifa.net/flags/es.png
AS Saint-Étienne,https://cdn.sofifa.net/teams/1819/60.png,France,https://cdn.sofifa.net/flags/fr.png
Borussia Dortmund,https://cdn.sofifa.net/teams/22/60.png,Germany,https://cdn.sofifa.net/flags/de.png
FC Girondins de Bordeaux,https://cdn.sofifa.net/teams/59/60.png,France,https://cdn.sofifa.net/flags/fr.png
Wisła Kraków,https://cdn.sofifa.net/teams/1873/60.png,Israel,https://cdn.sofifa.net/flags/il.png
Atakaş Hatayspor,https://cdn.sofifa.net/teams/101028/60.png,Turkey,https://cdn.sofifa.net/flags/tr.png
K Beerschot VA,https://cdn.sofifa.net/teams/675/60.png,Gambia,https://cdn.sofifa.net/flags/gm.png
FC Red Bull Salzburg,https://cdn.sofifa.net/teams/191/60.png,Austria,https://cdn.sofifa.net/flags/at.png
SC Heerenveen,https://cdn.sofifa.net/teams/1913/60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png
Lech Poznań,https://cdn.sofifa.net/teams/873/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Portimonense SC,https://cdn.sofifa.net/teams/10031/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
OGC Nice,https://cdn.sofifa.net/teams/72/60.png,France,https://cdn.sofifa.net/flags/fr.png
CD Tondela,https://cdn.sofifa.net/teams/112516/60.png,Algeria,https://cdn.sofifa.net/flags/dz.png
Warta Poznań,https://cdn.sofifa.net/teams/112511/60.png,Finland,https://cdn.sofifa.net/flags/fi.png
Göztepe SK,https://cdn.sofifa.net/teams/101026/60.png,Bosnia and Herzegovina,https://cdn.sofifa.net/flags/ba.png
KV Kortrijk,https://cdn.sofifa.net/teams/100081/60.png,Serbia,https://cdn.sofifa.net/flags/rs.png
Real Sporting de Gijón,https://cdn.sofifa.net/teams/459/60.png,Spain,https://cdn.sofifa.net/flags/es.png
1. FC Köln,https://cdn.sofifa.net/teams/31/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Real Madrid CF,https://cdn.sofifa.net/teams/243/60.png,Spain,https://cdn.sofifa.net/flags/es.png
FC Barcelona,https://cdn.sofifa.net/teams/241/60.png,Spain,https://cdn.sofifa.net/flags/es.png
SK Sturm Graz,https://cdn.sofifa.net/teams/209/60.png,Bosnia and Herzegovina,https://cdn.sofifa.net/flags/ba.png
Cádiz CF,https://cdn.sofifa.net/teams/1968/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Club Universitario de Deportes,https://cdn.sofifa.net/teams/111014/60.png,Peru,https://cdn.sofifa.net/flags/pe.png
Gimnasia y Esgrima La Plata,https://cdn.sofifa.net/teams/101084/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
Club Atlético Rentistas,https://cdn.sofifa.net/teams/115535/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
Real Sociedad B,https://cdn.sofifa.net/teams/110711/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Newcastle United,https://cdn.sofifa.net/teams/13/60.png,Mexico,https://cdn.sofifa.net/flags/mx.png
RCD Espanyol de Barcelona,https://cdn.sofifa.net/teams/452/60.png,Spain,https://cdn.sofifa.net/flags/es.png
TSG Hoffenheim,https://cdn.sofifa.net/teams/10029/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Club Universitario de Deportes,https://cdn.sofifa.net/teams/111014/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
Guaireña FC,https://cdn.sofifa.net/teams/114688/60.png,Paraguay,https://cdn.sofifa.net/flags/py.png
Club Libertad,https://cdn.sofifa.net/teams/111008/60.png,Paraguay,https://cdn.sofifa.net/flags/py.png
Clube Sport Marítimo,https://cdn.sofifa.net/teams/1893/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Club Atlético Palmaflor,https://cdn.sofifa.net/teams/115358/60.png,Bolivia,https://cdn.sofifa.net/flags/bo.png
Universidad Técnica de Cajamarca,https://cdn.sofifa.net/teams/114617/60.png,Peru,https://cdn.sofifa.net/flags/pe.png
Club Social y Deportivo Macará,https://cdn.sofifa.net/teams/114578/60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png
Deportivo La Guaira FC,https://cdn.sofifa.net/teams/112853/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Montevideo City Torque,https://cdn.sofifa.net/teams/113143/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
LDU Quito,https://cdn.sofifa.net/teams/110986/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
Club Atlético Huracán,https://cdn.sofifa.net/teams/111711/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
U.C. Sampdoria,https://cdn.sofifa.net/teams/1837/60.png,Romania,https://cdn.sofifa.net/flags/ro.png
Club Cerro Porteño,https://cdn.sofifa.net/teams/112716/60.png,Paraguay,https://cdn.sofifa.net/flags/py.png
FC Girondins de Bordeaux,https://cdn.sofifa.net/teams/59/60.png,France,https://cdn.sofifa.net/flags/fr.png
Club Deportivo Guabirá,https://cdn.sofifa.net/teams/114600/60.png,Bolivia,https://cdn.sofifa.net/flags/bo.png
Club Deportivo Guabirá,https://cdn.sofifa.net/teams/114600/60.png,Bolivia,https://cdn.sofifa.net/flags/bo.png
Urawa Red Diamonds,https://cdn.sofifa.net/teams/111575/60.png,Japan,https://cdn.sofifa.net/flags/jp.png
FC Schalke 04,https://cdn.sofifa.net/teams/34/60.png,Germany,https://cdn.sofifa.net/flags/de.png
Club Social y Deportivo Macará,https://cdn.sofifa.net/teams/114578/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Junior FC,https://cdn.sofifa.net/teams/101101/60.png,Colombia,https://cdn.sofifa.net/flags/co.png
Vélez Sarsfield,https://cdn.sofifa.net/teams/101088/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
Huddersfield Town,https://cdn.sofifa.net/teams/1939/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Sagan Tosu,https://cdn.sofifa.net/teams/113160/60.png,Nigeria,https://cdn.sofifa.net/flags/ng.png
Boavista FC,https://cdn.sofifa.net/teams/1898/60.png,Ecuador,https://cdn.sofifa.net/flags/ec.png
Lech Poznań,https://cdn.sofifa.net/teams/873/60.png,Georgia,https://cdn.sofifa.net/flags/ge.png
Universidad Técnica de Cajamarca,https://cdn.sofifa.net/teams/114617/60.png,Peru,https://cdn.sofifa.net/flags/pe.png
Ferencvárosi TC,https://cdn.sofifa.net/teams/1874/60.png,Croatia,https://cdn.sofifa.net/flags/hr.png
Tokushima Vortis,https://cdn.sofifa.net/teams/112783/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Club Libertad,https://cdn.sofifa.net/teams/111008/60.png,Paraguay,https://cdn.sofifa.net/flags/py.png
Montevideo City Torque,https://cdn.sofifa.net/teams/113143/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
Altay SK,https://cdn.sofifa.net/teams/101006/60.png,Egypt,https://cdn.sofifa.net/flags/eg.png
Vegalta Sendai,https://cdn.sofifa.net/teams/112836/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Norwich City,https://cdn.sofifa.net/teams/1792/60.png,Republic of Ireland,https://cdn.sofifa.net/flags/ie.png
KV Kortrijk,https://cdn.sofifa.net/teams/100081/60.png,Belgium,https://cdn.sofifa.net/flags/be.png
UD Ibiza,https://cdn.sofifa.net/teams/113981/60.png,Spain,https://cdn.sofifa.net/flags/es.png
N.E.C. Nijmegen,https://cdn.sofifa.net/teams/1910/60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png
Go Ahead Eagles,https://cdn.sofifa.net/teams/100632/60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png
Estoril Praia,https://cdn.sofifa.net/teams/10020/60.png,France,https://cdn.sofifa.net/flags/fr.png
Estoril Praia,https://cdn.sofifa.net/teams/10020/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
FC Vizela,https://cdn.sofifa.net/teams/111539/60.png,Côte d'Ivoire,https://cdn.sofifa.net/flags/ci.png
FC Arouca,https://cdn.sofifa.net/teams/112513/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Hajduk Split,https://cdn.sofifa.net/teams/263/60.png,Croatia,https://cdn.sofifa.net/flags/hr.png
GZT Giresunspor,https://cdn.sofifa.net/teams/112120/60.png,Brazil,https://cdn.sofifa.net/flags/br.png
Mazatlán Futbol Club,https://cdn.sofifa.net/teams/114899/60.png,Colombia,https://cdn.sofifa.net/flags/co.png
FC St. Pauli,https://cdn.sofifa.net/teams/110329/60.png,Bosnia and Herzegovina,https://cdn.sofifa.net/flags/ba.png
Sepsi OSK Sf. Gheorghe,https://cdn.sofifa.net/teams/113378/60.png,Serbia,https://cdn.sofifa.net/flags/rs.png
Galatasaray SK,https://cdn.sofifa.net/teams/325/60.png,Turkey,https://cdn.sofifa.net/flags/tr.png
FC Viktoria Plzeň,https://cdn.sofifa.net/teams/110468/60.png,Senegal,https://cdn.sofifa.net/flags/sn.png
Antalyaspor,https://cdn.sofifa.net/teams/741/60.png,Algeria,https://cdn.sofifa.net/flags/dz.png
Atakaş Hatayspor,https://cdn.sofifa.net/teams/101028/60.png,Turkey,https://cdn.sofifa.net/flags/tr.png
Cádiz CF,https://cdn.sofifa.net/teams/1968/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Abha Club,https://cdn.sofifa.net/teams/113058/60.png,Congo,https://cdn.sofifa.net/flags/cg.png
KV Kortrijk,https://cdn.sofifa.net/teams/100081/60.png,Algeria,https://cdn.sofifa.net/flags/dz.png
Dinamo Zagreb,https://cdn.sofifa.net/teams/211/60.png,Australia,https://cdn.sofifa.net/flags/au.png
FC Arouca,https://cdn.sofifa.net/teams/112513/60.png,Portugal,https://cdn.sofifa.net/flags/pt.png
Club Brugge KV,https://cdn.sofifa.net/teams/231/60.png,France,https://cdn.sofifa.net/flags/fr.png
Inter,https://cdn.sofifa.net/teams/44/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
Orlando Pirates,https://cdn.sofifa.net/teams/110930/60.png,Nigeria,https://cdn.sofifa.net/flags/ng.png
Unión Deportiva Las Palmas,https://cdn.sofifa.net/teams/472/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Santa Clara,https://cdn.sofifa.net/teams/1438/60.png,Iran,https://cdn.sofifa.net/flags/ir.png
FC Schalke 04,https://cdn.sofifa.net/teams/34/60.png,Austria,https://cdn.sofifa.net/flags/at.png
Cambridge United,https://cdn.sofifa.net/teams/1944/60.png,Republic of Ireland,https://cdn.sofifa.net/flags/ie.png
K Beerschot VA,https://cdn.sofifa.net/teams/675/60.png,Belgium,https://cdn.sofifa.net/flags/be.png
N.E.C. Nijmegen,https://cdn.sofifa.net/teams/1910/60.png,Paraguay,https://cdn.sofifa.net/flags/py.png
Ulsan Hyundai FC,https://cdn.sofifa.net/teams/1473/60.png,Korea Republic,https://cdn.sofifa.net/flags/kr.png
Club León,https://cdn.sofifa.net/teams/110781/60.png,Mexico,https://cdn.sofifa.net/flags/mx.png
Toronto FC,https://cdn.sofifa.net/teams/111651/60.png,United States,https://cdn.sofifa.net/flags/us.png
Shenzhen FC,https://cdn.sofifa.net/teams/111773/60.png,China PR,https://cdn.sofifa.net/flags/cn.png
Club Deportivo Guadalajara,https://cdn.sofifa.net/teams/1880/60.png,Mexico,https://cdn.sofifa.net/flags/mx.png
Centro Atlético Fénix,https://cdn.sofifa.net/teams/111002/60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png
Real Zaragoza,https://cdn.sofifa.net/teams/244/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Columbus Crew,https://cdn.sofifa.net/teams/687/60.png,Haiti,https://cdn.sofifa.net/flags/ht.png
Dundee United,https://cdn.sofifa.net/teams/181/60.png,Northern Ireland,https://cdn.sofifa.net/flags/gb-nir.png
Lincoln City,https://cdn.sofifa.net/teams/149/60.png,Scotland,https://cdn.sofifa.net/flags/gb-sct.png
Melbourne City FC,https://cdn.sofifa.net/teams/112224/60.png,Australia,https://cdn.sofifa.net/flags/au.png
Fleetwood Town,https://cdn.sofifa.net/teams/112260/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Bolton Wanderers,https://cdn.sofifa.net/teams/4/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Jamshedpur FC,https://cdn.sofifa.net/teams/114168/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
FC Utrecht,https://cdn.sofifa.net/teams/1903/60.png,Netherlands,https://cdn.sofifa.net/flags/nl.png
Preston North End,https://cdn.sofifa.net/teams/1801/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
SD Huesca,https://cdn.sofifa.net/teams/110839/60.png,Spain,https://cdn.sofifa.net/flags/es.png
Burton Albion,https://cdn.sofifa.net/teams/15015/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
BK Häcken,https://cdn.sofifa.net/teams/711/60.png,Finland,https://cdn.sofifa.net/flags/fi.png
Charlton Athletic,https://cdn.sofifa.net/teams/89/60.png,Denmark,https://cdn.sofifa.net/flags/dk.png
Piast Gliwice,https://cdn.sofifa.net/teams/111086/60.png,Poland,https://cdn.sofifa.net/flags/pl.png
Fleetwood Town,https://cdn.sofifa.net/teams/112260/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Ipswich Town,https://cdn.sofifa.net/teams/94/60.png,Nigeria,https://cdn.sofifa.net/flags/ng.png
Wigan Athletic,https://cdn.sofifa.net/teams/1917/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Derby County,https://cdn.sofifa.net/teams/91/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
Suwon Samsung Bluewings,https://cdn.sofifa.net/teams/983/60.png,Korea Republic,https://cdn.sofifa.net/flags/kr.png
Club Always Ready,https://cdn.sofifa.net/teams/114577/60.png,Bolivia,https://cdn.sofifa.net/flags/bo.png
IFK Göteborg,https://cdn.sofifa.net/teams/319/60.png,Sweden,https://cdn.sofifa.net/flags/se.png
SC Bastia,https://cdn.sofifa.net/teams/58/60.png,Haiti,https://cdn.sofifa.net/flags/ht.png
Melbourne City FC,https://cdn.sofifa.net/teams/112224/60.png,Australia,https://cdn.sofifa.net/flags/au.png
Aarhus GF,https://cdn.sofifa.net/teams/271/60.png,Denmark,https://cdn.sofifa.net/flags/dk.png
Club Atlético Huracán,https://cdn.sofifa.net/teams/111711/60.png,Argentina,https://cdn.sofifa.net/flags/ar.png
SC Bastia,https://cdn.sofifa.net/teams/58/60.png,France,https://cdn.sofifa.net/flags/fr.png
Wycombe Wanderers,https://cdn.sofifa.net/teams/1933/60.png,Wales,https://cdn.sofifa.net/flags/gb-wls.png
Central Coast Mariners,https://cdn.sofifa.net/teams/111396/60.png,Australia,https://cdn.sofifa.net/flags/au.png
Bruk-Bet Termalica Nieciecza,https://cdn.sofifa.net/teams/112510/60.png,Czech Republic,https://cdn.sofifa.net/flags/cz.png
F.C. København,https://cdn.sofifa.net/teams/819/60.png,Sweden,https://cdn.sofifa.net/flags/se.png
Shenzhen FC,https://cdn.sofifa.net/teams/111773/60.png,China PR,https://cdn.sofifa.net/flags/cn.png
Qingdao FC,https://cdn.sofifa.net/teams/112961/60.png,China PR,https://cdn.sofifa.net/flags/cn.png
Wigan Athletic,https://cdn.sofifa.net/teams/1917/60.png,England,https://cdn.sofifa.net/flags/gb-eng.png
